Simulation,Prey,Predator,DietPercent,NPredatorStagesObserved
1,Diazotrophs,AtlanticMackerel,0,3
1,Diazotrophs,AtlanticTomcod,0,2
1,Diazotrophs,Benthopelagics,0,3
1,Diazotrophs,BlackSeaBass,0,3
1,Diazotrophs,Flounders,0,2
1,Diazotrophs,Goosefish,0,3
1,Diazotrophs,Hakes,0,3
1,Diazotrophs,MiscellaneousDemersals,0,3
1,Diazotrophs,Scup,0,3
1,Diazotrophs,ShallowDemersal,0,3
1,Diazotrophs,SkateRays,0,2
1,Diazotrophs,SpinyDogfish,0,2
1,Diazotrophs,Squids,0,3
1,Diazotrophs,StripedBass,0,3
1,Diazotrophs,WhitePerch,0,3
1,Diazotrophs,WinterFlounder,0,2
1,Flounders,AtlanticHerring,0.13404082227592296,3
1,Flounders,AtlanticMackerel,0.5498536205,3
1,Flounders,AtlanticTomcod,0.40509118311500003,2
1,Flounders,Benthopelagics,0.04118136173433333,3
1,Flounders,BlackSeaBass,0.2801171905586667,3
1,Flounders,Flounders,0.819166043525,2
1,Flounders,Goosefish,1.6452545170541668,3
1,Flounders,Hakes,0.5569213388982667,3
1,Flounders,MiscellaneousDemersals,0.2647626486845,3
1,Flounders,Scup,0.12794808613513334,3
1,Flounders,ShallowDemersal,0.8968560545330001,3
1,Flounders,SkateRays,0.964920843591779,2
1,Flounders,SpinyDogfish,1.4555885825115,2
1,Flounders,Squids,1.1229404271166665,3
1,Flounders,StripedBass,1.6964416189333333,3
1,Flounders,WhitePerch,0.8572208952397222,3
1,Flounders,WinterFlounder,1.0950063252839999,2
1,Goosefish,AtlanticHerring,0.05211911819860385,3
1,Goosefish,AtlanticMackerel,16.81785948433283,3
1,Goosefish,AtlanticTomcod,0,2
1,Goosefish,Benthopelagics,8.630181799870833e-5,3
1,Goosefish,BlackSeaBass,0.006704497450900784,3
1,Goosefish,Flounders,0.08603727183179524,2
1,Goosefish,Goosefish,0.0328549067902398,3
1,Goosefish,Hakes,0.034928074071103335,3
1,Goosefish,MiscellaneousDemersals,0.030726750830537518,3
1,Goosefish,Scup,0.3514713514454183,3
1,Goosefish,ShallowDemersal,0.16866508054743742,3
1,Goosefish,SkateRays,0.001084523673,2
1,Goosefish,SpinyDogfish,0.005230228027275,2
1,Goosefish,Squids,0.79712693222,3
1,Goosefish,StripedBass,0.015689609301747565,3
1,Goosefish,WhitePerch,0,3
1,Goosefish,WinterFlounder,0.130112935816125,2
1,Hakes,AtlanticHerring,0.07249997320436666,3
1,Hakes,AtlanticMackerel,0.3056359168673333,3
1,Hakes,AtlanticTomcod,0,2
1,Hakes,Benthopelagics,0.002784761830640833,3
1,Hakes,BlackSeaBass,0.3080771536147925,3
1,Hakes,Flounders,1.15928537654956,2
1,Hakes,Goosefish,0.5364805244227399,3
1,Hakes,Hakes,0.5704681216321167,3
1,Hakes,MiscellaneousDemersals,0.14201935793019316,3
1,Hakes,Scup,0.11822522272382763,3
1,Hakes,ShallowDemersal,0.3296244161518333,3
1,Hakes,SkateRays,0.421436623818,2
1,Hakes,SpinyDogfish,0.52262593315875,2
1,Hakes,Squids,0.9287835501734,3
1,Hakes,StripedBass,0.7306450674264566,3
1,Hakes,WhitePerch,0,3
1,Hakes,WinterFlounder,0.843218147642075,2
1,LargePhytoplankton,AtlanticHerring,0.014154917418333334,3
1,LargePhytoplankton,AtlanticMackerel,0.002883111135,3
1,LargePhytoplankton,AtlanticTomcod,0.006441787924999999,2
1,LargePhytoplankton,Benthopelagics,0.013182947696499999,3
1,LargePhytoplankton,BlackSeaBass,0.011775812543333333,3
1,LargePhytoplankton,Flounders,0,2
1,LargePhytoplankton,Goosefish,0.005922319233333333,3
1,LargePhytoplankton,Hakes,0.009253905708333333,3
1,LargePhytoplankton,MiscellaneousDemersals,0.010996441438333334,3
1,LargePhytoplankton,Scup,0.0142860971075,3
1,LargePhytoplankton,ShallowDemersal,0.014605898606666667,3
1,LargePhytoplankton,SkateRays,0,2
1,LargePhytoplankton,SpinyDogfish,0,2
1,LargePhytoplankton,Squids,0.005138260303333334,3
1,LargePhytoplankton,StripedBass,0.005998653266666667,3
1,LargePhytoplankton,WhitePerch,0.014779526932583335,3
1,LargePhytoplankton,WinterFlounder,0,2
1,LargeZooplankton,AtlanticHerring,53.493088828333335,3
1,LargeZooplankton,AtlanticMackerel,30.457719366666666,3
1,LargeZooplankton,AtlanticTomcod,1.5831688,2
1,LargeZooplankton,Benthopelagics,64.50630088666666,3
1,LargeZooplankton,BlackSeaBass,4.449875895,3
1,LargeZooplankton,Flounders,21.8277446,2
1,LargeZooplankton,Goosefish,9.702980438333334,3
1,LargeZooplankton,Hakes,4.405797053333333,3
1,LargeZooplankton,MiscellaneousDemersals,12.197734321666667,3
1,LargeZooplankton,Scup,14.809849006666665,3
1,LargeZooplankton,ShallowDemersal,31.859526727833334,3
1,LargeZooplankton,SkateRays,0,2
1,LargeZooplankton,SpinyDogfish,0,2
1,LargeZooplankton,Squids,10.518346398333334,3
1,LargeZooplankton,StripedBass,8.824307073616668,3
1,LargeZooplankton,WhitePerch,5.2596222164999995,3
1,LargeZooplankton,WinterFlounder,22.105113125,2
1,MediumPhytoplankton,AtlanticHerring,0.5306244836666667,3
1,MediumPhytoplankton,AtlanticMackerel,0.056206603,3
1,MediumPhytoplankton,AtlanticTomcod,0.7612163000000001,2
1,MediumPhytoplankton,Benthopelagics,1.1014885276989,3
1,MediumPhytoplankton,BlackSeaBass,0,3
1,MediumPhytoplankton,Flounders,0,2
1,MediumPhytoplankton,Goosefish,0,3
1,MediumPhytoplankton,Hakes,0,3
1,MediumPhytoplankton,MiscellaneousDemersals,0,3
1,MediumPhytoplankton,Scup,0,3
1,MediumPhytoplankton,ShallowDemersal,0,3
1,MediumPhytoplankton,SkateRays,0,2
1,MediumPhytoplankton,SpinyDogfish,0,2
1,MediumPhytoplankton,Squids,0,3
1,MediumPhytoplankton,StripedBass,0,3
1,MediumPhytoplankton,WhitePerch,0,3
1,MediumPhytoplankton,WinterFlounder,0,2
1,MediumZooplankton,AtlanticHerring,18.923466616666666,3
1,MediumZooplankton,AtlanticMackerel,3.3541740883333335,3
1,MediumZooplankton,AtlanticTomcod,6.43625875,2
1,MediumZooplankton,Benthopelagics,17.726221528,3
1,MediumZooplankton,BlackSeaBass,29.921411383333336,3
1,MediumZooplankton,Flounders,0,2
1,MediumZooplankton,Goosefish,29.55132101666667,3
1,MediumZooplankton,Hakes,27.974024783333334,3
1,MediumZooplankton,MiscellaneousDemersals,17.692455250000002,3
1,MediumZooplankton,Scup,12.703883014583333,3
1,MediumZooplankton,ShallowDemersal,26.7085191,3
1,MediumZooplankton,SkateRays,0,2
1,MediumZooplankton,SpinyDogfish,0,2
1,MediumZooplankton,Squids,28.611393283333335,3
1,MediumZooplankton,StripedBass,28.594763488466665,3
1,MediumZooplankton,WhitePerch,18.691637385,3
1,MediumZooplankton,WinterFlounder,0,2
1,MiscellaneousDemersals,AtlanticHerring,2.205476641983333,3
1,MiscellaneousDemersals,AtlanticMackerel,3.5365745032833336,3
1,MiscellaneousDemersals,AtlanticTomcod,3.64102563071,2
1,MiscellaneousDemersals,Benthopelagics,0.09078627497659333,3
1,MiscellaneousDemersals,BlackSeaBass,2.25483247539115,3
1,MiscellaneousDemersals,Flounders,6.784854672975001,2
1,MiscellaneousDemersals,Goosefish,2.2827049535168333,3
1,MiscellaneousDemersals,Hakes,4.1147058958516665,3
1,MiscellaneousDemersals,MiscellaneousDemersals,1.3175321630166668,3
1,MiscellaneousDemersals,Scup,2.3959551225341666,3
1,MiscellaneousDemersals,ShallowDemersal,2.9189249484326667,3
1,MiscellaneousDemersals,SkateRays,4.006356903378699,2
1,MiscellaneousDemersals,SpinyDogfish,4.2502551277750005,2
1,MiscellaneousDemersals,Squids,4.688971571833333,3
1,MiscellaneousDemersals,StripedBass,4.437328483016,3
1,MiscellaneousDemersals,WhitePerch,1.0813595931111113,3
1,MiscellaneousDemersals,WinterFlounder,4.95702950293175,2
1,Scup,AtlanticHerring,0.48474699741899996,3
1,Scup,AtlanticMackerel,1.3516283305916668,3
1,Scup,AtlanticTomcod,0,2
1,Scup,Benthopelagics,0.07965321147238334,3
1,Scup,BlackSeaBass,1.5841099439747166,3
1,Scup,Flounders,2.6831050775825,2
1,Scup,Goosefish,1.2980036792610334,3
1,Scup,Hakes,2.1768011477670948,3
1,Scup,MiscellaneousDemersals,0.48396929607485,3
1,Scup,Scup,0.13867612134291,3
1,Scup,ShallowDemersal,0.9255426401300001,3
1,Scup,SkateRays,2.4847496039058425,2
1,Scup,SpinyDogfish,2.752670409666,2
1,Scup,Squids,2.7113880859583332,3
1,Scup,StripedBass,2.1281622590458302,3
1,Scup,WhitePerch,0,3
1,Scup,WinterFlounder,2.901165388231,2
1,ShallowDemersal,AtlanticHerring,0.37683893341433333,3
1,ShallowDemersal,AtlanticMackerel,0.8014687695756485,3
1,ShallowDemersal,AtlanticTomcod,2.4110821225,2
1,ShallowDemersal,Benthopelagics,0.022171407949361666,3
1,ShallowDemersal,BlackSeaBass,0.5261823638613682,3
1,ShallowDemersal,Flounders,1.7914130519337501,2
1,ShallowDemersal,Goosefish,0.7541577251324807,3
1,ShallowDemersal,Hakes,1.1589051695700106,3
1,ShallowDemersal,MiscellaneousDemersals,0.3007262929579917,3
1,ShallowDemersal,Scup,0.3020267668043707,3
1,ShallowDemersal,ShallowDemersal,0.7972387484975502,3
1,ShallowDemersal,SkateRays,0.8827783814525,2
1,ShallowDemersal,SpinyDogfish,0.95745590887675,2
1,ShallowDemersal,Squids,1.850351214893,3
1,ShallowDemersal,StripedBass,1.3562529401999033,3
1,ShallowDemersal,WhitePerch,2.636151300075556,3
1,ShallowDemersal,WinterFlounder,2.110135696079,2
1,SkateRays,AtlanticHerring,7.3816655363e-4,3
1,SkateRays,AtlanticMackerel,0.35304955218333334,3
1,SkateRays,AtlanticTomcod,0,2
1,SkateRays,Benthopelagics,0,3
1,SkateRays,BlackSeaBass,0.54508738087745,3
1,SkateRays,Flounders,7.1238890114675,2
1,SkateRays,Goosefish,11.383046041241666,3
1,SkateRays,Hakes,3.9097354590133335,3
1,SkateRays,MiscellaneousDemersals,0.12983864014483334,3
1,SkateRays,Scup,0.12386382123481668,3
1,SkateRays,ShallowDemersal,0.5589484808880834,3
1,SkateRays,SkateRays,0.06647815676749999,2
1,SkateRays,SpinyDogfish,2.369934052365,2
1,SkateRays,Squids,1.18109163,3
1,SkateRays,StripedBass,7.922426409783334,3
1,SkateRays,WhitePerch,0,3
1,SkateRays,WinterFlounder,0.123964037050425,2
1,SmallPhytoplankton,AtlanticHerring,0,3
1,SmallPhytoplankton,AtlanticMackerel,0,3
1,SmallPhytoplankton,AtlanticTomcod,0,2
1,SmallPhytoplankton,Benthopelagics,0,3
1,SmallPhytoplankton,BlackSeaBass,0,3
1,SmallPhytoplankton,Flounders,0,2
1,SmallPhytoplankton,Goosefish,0,3
1,SmallPhytoplankton,Hakes,0,3
1,SmallPhytoplankton,MiscellaneousDemersals,0,3
1,SmallPhytoplankton,Scup,0,3
1,SmallPhytoplankton,ShallowDemersal,0,3
1,SmallPhytoplankton,SkateRays,0,2
1,SmallPhytoplankton,SpinyDogfish,0,2
1,SmallPhytoplankton,Squids,0,3
1,SmallPhytoplankton,StripedBass,0,3
1,SmallPhytoplankton,WhitePerch,0,3
1,SmallPhytoplankton,WinterFlounder,0,2
1,SmallZooplankton,AtlanticHerring,14.577673176666666,3
1,SmallZooplankton,AtlanticMackerel,1.9206821133333334,3
1,SmallZooplankton,AtlanticTomcod,5.647854125,2
1,SmallZooplankton,Benthopelagics,16.239110413166667,3
1,SmallZooplankton,BlackSeaBass,9.167908235,3
1,SmallZooplankton,Flounders,0,2
1,SmallZooplankton,Goosefish,5.987863133333334,3
1,SmallZooplankton,Hakes,10.530616268333333,3
1,SmallZooplankton,MiscellaneousDemersals,10.657307626666668,3
1,SmallZooplankton,Scup,9.9167616975,3
1,SmallZooplankton,ShallowDemersal,13.468744099999999,3
1,SmallZooplankton,SkateRays,0,2
1,SmallZooplankton,SpinyDogfish,0,2
1,SmallZooplankton,Squids,6.697929311666667,3
1,SmallZooplankton,StripedBass,3.7073039750000003,3
1,SmallZooplankton,WhitePerch,9.703807326166666,3
1,SmallZooplankton,WinterFlounder,0,2
1,SpinyDogfish,AtlanticHerring,0,3
1,SpinyDogfish,AtlanticMackerel,0,3
1,SpinyDogfish,AtlanticTomcod,0,2
1,SpinyDogfish,Benthopelagics,0,3
1,SpinyDogfish,BlackSeaBass,3.314484469633333e-5,3
1,SpinyDogfish,Flounders,0.0217490742122,2
1,SpinyDogfish,Goosefish,10.039940158747246,3
1,SpinyDogfish,Hakes,3.5286577799999993e-4,3
1,SpinyDogfish,MiscellaneousDemersals,0,3
1,SpinyDogfish,Scup,0,3
1,SpinyDogfish,ShallowDemersal,0,3
1,SpinyDogfish,SkateRays,0.1048301653,2
1,SpinyDogfish,SpinyDogfish,0.19099107771499998,2
1,SpinyDogfish,Squids,0,3
1,SpinyDogfish,StripedBass,4.104643177769733,3
1,SpinyDogfish,WhitePerch,0,3
1,SpinyDogfish,WinterFlounder,0,2
1,Squids,AtlanticHerring,1.35469099635,3
1,Squids,AtlanticMackerel,8.892114902666666,3
1,Squids,AtlanticTomcod,0,2
1,Squids,Benthopelagics,0.013751618027202499,3
1,Squids,BlackSeaBass,9.1276337397575,3
1,Squids,Flounders,22.595599463499997,2
1,Squids,Goosefish,4.7154548080335,3
1,Squids,Hakes,17.331630639025,3
1,Squids,MiscellaneousDemersals,3.7900471097860002,3
1,Squids,Scup,6.670252267810488,3
1,Squids,ShallowDemersal,7.3652186186233335,3
1,Squids,SkateRays,16.268598927625,2
1,Squids,SpinyDogfish,20.60742678325,2
1,Squids,Squids,20.239917293933335,3
1,Squids,StripedBass,10.551692216868334,3
1,Squids,WhitePerch,0,3
1,Squids,WinterFlounder,16.487179109775,2
1,StripedBass,AtlanticHerring,0.017995473868550906,3
1,StripedBass,AtlanticMackerel,0.07850993926944051,3
1,StripedBass,AtlanticTomcod,2.8085481106929513e-5,2
1,StripedBass,Benthopelagics,3.1573962647503574e-4,3
1,StripedBass,BlackSeaBass,0.0020346021410968655,3
1,StripedBass,Flounders,0.053139678709775,2
1,StripedBass,Goosefish,0.08235545805611187,3
1,StripedBass,Hakes,0.036135705119624155,3
1,StripedBass,MiscellaneousDemersals,0.0071614261173251845,3
1,StripedBass,Scup,0.002167711388324697,3
1,StripedBass,ShallowDemersal,0.09273748515302228,3
1,StripedBass,SkateRays,2.82443649894e-4,2
1,StripedBass,SpinyDogfish,0.01726712181654265,2
1,StripedBass,Squids,0.35824298350490713,3
1,StripedBass,StripedBass,0.023563998912266612,3
1,StripedBass,WhitePerch,1.1091139268152221e-5,3
1,StripedBass,WinterFlounder,0.04174769350152095,2
1,WhitePerch,AtlanticHerring,0.002437762246779683,3
1,WhitePerch,AtlanticMackerel,0,3
1,WhitePerch,AtlanticTomcod,4.8715742444195,2
1,WhitePerch,Benthopelagics,6.230851835850001e-6,3
1,WhitePerch,BlackSeaBass,0,3
1,WhitePerch,Flounders,0.03047696054175,2
1,WhitePerch,Goosefish,0,3
1,WhitePerch,Hakes,0,3
1,WhitePerch,MiscellaneousDemersals,4.1301667e-7,3
1,WhitePerch,Scup,0,3
1,WhitePerch,ShallowDemersal,0.05534003915691799,3
1,WhitePerch,SkateRays,0,2
1,WhitePerch,SpinyDogfish,0,2
1,WhitePerch,Squids,0,3
1,WhitePerch,StripedBass,0.047558836207221164,3
1,WhitePerch,WhitePerch,0.011423677918207677,3
1,WhitePerch,WinterFlounder,0.093327534747455,2
1,WinterFlounder,AtlanticHerring,0.24193001217656668,3
1,WinterFlounder,AtlanticMackerel,9.009969942743792,3
1,WinterFlounder,AtlanticTomcod,0.245741379175,2
1,WinterFlounder,Benthopelagics,0.006013460093631667,3
1,WinterFlounder,BlackSeaBass,0.2756180377629383,3
1,WinterFlounder,Flounders,0.6544406460405138,2
1,WinterFlounder,Goosefish,0.47148833774932164,3
1,WinterFlounder,Hakes,0.30070119243613336,3
1,WinterFlounder,MiscellaneousDemersals,0.14225305146658335,3
1,WinterFlounder,Scup,0.07939930919343334,3
1,WinterFlounder,ShallowDemersal,0.7542345485121666,3
1,WinterFlounder,SkateRays,0.3405017526481,2
1,WinterFlounder,SpinyDogfish,0.33789053673555,2
1,WinterFlounder,Squids,1.0792686173353334,3
1,WinterFlounder,StripedBass,0.9085494276039165,3
1,WinterFlounder,WhitePerch,0.9936068432447834,3
1,WinterFlounder,WinterFlounder,1.1011490916028028,2
2,AtlanticHerring,AtlanticHerring,0.4263639335781616,3
2,AtlanticHerring,AtlanticMackerel,2.7082534061166665,3
2,AtlanticHerring,AtlanticTomcod,0.11478672918055,2
2,AtlanticHerring,Benthopelagics,0.07159004751433333,3
2,AtlanticHerring,BlackSeaBass,1.7513074516453333,3
2,AtlanticHerring,Flounders,5.8021333507,2
2,AtlanticHerring,Goosefish,1.1879050161860858,3
2,AtlanticHerring,Hakes,3.4603318206468834,3
2,AtlanticHerring,MiscellaneousDemersals,1.0710464895716667,3
2,AtlanticHerring,Scup,1.2700308973309533,3
2,AtlanticHerring,ShallowDemersal,2.5629663108079166,3
2,AtlanticHerring,SkateRays,1.869871852801825,2
2,AtlanticHerring,SpinyDogfish,2.042704835125,2
2,AtlanticHerring,Squids,5.943140449583333,3
2,AtlanticHerring,StripedBass,3.804648740513,3
2,AtlanticHerring,WhitePerch,1.9857995592315874,3
2,AtlanticHerring,WinterFlounder,6.219319366627375,2
2,AtlanticMackerel,AtlanticHerring,0.11095445767193333,3
2,AtlanticMackerel,AtlanticMackerel,16.93213979863861,3
2,AtlanticMackerel,AtlanticTomcod,0,2
2,AtlanticMackerel,Benthopelagics,3.8739761423333335e-4,3
2,AtlanticMackerel,BlackSeaBass,0.6220256362429667,3
2,AtlanticMackerel,Flounders,1.86530703741,2
2,AtlanticMackerel,Goosefish,4.394318428197167,3
2,AtlanticMackerel,Hakes,0.98559156259325,3
2,AtlanticMackerel,MiscellaneousDemersals,0.25146546714439166,3
2,AtlanticMackerel,Scup,0.24635022883866167,3
2,AtlanticMackerel,ShallowDemersal,0.40351298978216665,3
2,AtlanticMackerel,SkateRays,2.91724884005,2
2,AtlanticMackerel,SpinyDogfish,4.748649292395,2
2,AtlanticMackerel,Squids,1.1766714826634332,3
2,AtlanticMackerel,StripedBass,4.571173595206979,3
2,AtlanticMackerel,WhitePerch,0,3
2,AtlanticMackerel,WinterFlounder,1.81287815106835,2
2,AtlanticTomcod,AtlanticHerring,0.0022620513041083333,3
2,AtlanticTomcod,AtlanticMackerel,0,3
2,AtlanticTomcod,AtlanticTomcod,0.0462045689524,2
2,AtlanticTomcod,Benthopelagics,8.495831636666667e-7,3
2,AtlanticTomcod,BlackSeaBass,0,3
2,AtlanticTomcod,Flounders,0.004910264334072975,2
2,AtlanticTomcod,Goosefish,0,3
2,AtlanticTomcod,Hakes,0,3
2,AtlanticTomcod,MiscellaneousDemersals,0.0061243894114698496,3
2,AtlanticTomcod,Scup,0,3
2,AtlanticTomcod,ShallowDemersal,0.016780693429142665,3
2,AtlanticTomcod,SkateRays,0,2
2,AtlanticTomcod,SpinyDogfish,0,2
2,AtlanticTomcod,Squids,0,3
2,AtlanticTomcod,StripedBass,0.005332422978391667,3
2,AtlanticTomcod,WhitePerch,0.002883406698309683,3
2,AtlanticTomcod,WinterFlounder,0.003176512430498375,2
2,Benthopelagics,AtlanticHerring,6.376612818114534,3
2,Benthopelagics,AtlanticMackerel,9.849414343925,3
2,Benthopelagics,AtlanticTomcod,16.7410274715,2
2,Benthopelagics,Benthopelagics,0.0423708309214,3
2,Benthopelagics,BlackSeaBass,3.1436808188666667,3
2,Benthopelagics,Flounders,2.201863308455,2
2,Benthopelagics,Goosefish,1.8513917221529648,3
2,Benthopelagics,Hakes,2.8899204498333333,3
2,Benthopelagics,MiscellaneousDemersals,2.7797108665405,3
2,Benthopelagics,Scup,2.3615062855473927,3
2,Benthopelagics,ShallowDemersal,8.683660822001217,3
2,Benthopelagics,SkateRays,5.7739572397500005,2
2,Benthopelagics,SpinyDogfish,4.380327978,2
2,Benthopelagics,Squids,9.925951662166668,3
2,Benthopelagics,StripedBass,3.2489580698282032,3
2,Benthopelagics,WhitePerch,15.827317820772398,3
2,Benthopelagics,WinterFlounder,11.4931383135995,2
2,Benthos,AtlanticHerring,0,3
2,Benthos,AtlanticMackerel,0,3
2,Benthos,AtlanticTomcod,64.26524825,2
2,Benthos,Benthopelagics,0,3
2,Benthos,BlackSeaBass,35.065237350000004,3
2,Benthos,Flounders,23.586778675,2
2,Benthos,Goosefish,13.332723999999999,3
2,Benthos,Hakes,18.510141,3
2,Benthos,MiscellaneousDemersals,48.60507808333333,3
2,Benthos,Scup,48.654007766666666,3
2,Benthos,ShallowDemersal,0,3
2,Benthos,SkateRays,62.85196355,2
2,Benthos,SpinyDogfish,53.753286900000006,2
2,Benthos,Squids,0,3
2,Benthos,StripedBass,12.115850436303592,3
2,Benthos,WhitePerch,44.53520050793651,3
2,Benthos,WinterFlounder,24.2635599,2
2,BlackSeaBass,AtlanticHerring,0.8894890032725,3
2,BlackSeaBass,AtlanticMackerel,1.3280938946566667,3
2,BlackSeaBass,AtlanticTomcod,0,2
2,BlackSeaBass,Benthopelagics,0.031507153997,3
2,BlackSeaBass,BlackSeaBass,0.5378600275779406,3
2,BlackSeaBass,Flounders,0.61122013236275,2
2,BlackSeaBass,Goosefish,0.4663308628108867,3
2,BlackSeaBass,Hakes,0.37920230263148336,3
2,BlackSeaBass,MiscellaneousDemersals,0.18841823448783332,3
2,BlackSeaBass,Scup,0.12680722849414203,3
2,BlackSeaBass,ShallowDemersal,1.1784186587533334,3
2,BlackSeaBass,SkateRays,0.42721609673500005,2
2,BlackSeaBass,SpinyDogfish,0.5160205270107501,2
2,BlackSeaBass,Squids,1.7648623843883333,3
2,BlackSeaBass,StripedBass,0.624886925212894,3
2,BlackSeaBass,WhitePerch,0,3
2,BlackSeaBass,WinterFlounder,0.936586886416375,2
2,Diazotrophs,AtlanticHerring,0,3
2,Diazotrophs,AtlanticMackerel,0,3
2,Diazotrophs,AtlanticTomcod,0,2
2,Diazotrophs,Benthopelagics,0,3
2,Diazotrophs,BlackSeaBass,0,3
2,Diazotrophs,Flounders,0,2
2,Diazotrophs,Goosefish,0,3
2,Diazotrophs,Hakes,0,3
2,Diazotrophs,MiscellaneousDemersals,0,3
2,Diazotrophs,Scup,0,3
2,Diazotrophs,ShallowDemersal,0,3
2,Diazotrophs,SkateRays,0,2
2,Diazotrophs,SpinyDogfish,0,2
2,Diazotrophs,Squids,0,3
2,Diazotrophs,StripedBass,0,3
2,Diazotrophs,WhitePerch,0,3
2,Diazotrophs,WinterFlounder,0,2
2,Flounders,AtlanticHerring,0.15000688665534223,3
2,Flounders,AtlanticMackerel,0.5825742710666667,3
2,Flounders,AtlanticTomcod,0.21627503590039998,2
2,Flounders,Benthopelagics,0.035997570416666666,3
2,Flounders,BlackSeaBass,0.29192540242644,3
2,Flounders,Flounders,0.903735430825,2
2,Flounders,Goosefish,1.8505145966695,3
2,Flounders,Hakes,0.600401928707075,3
2,Flounders,MiscellaneousDemersals,0.35630554829716665,3
2,Flounders,Scup,0.16751067687138332,3
2,Flounders,ShallowDemersal,0.9170170645728333,3
2,Flounders,SkateRays,1.128327059752224,2
2,Flounders,SpinyDogfish,1.719875054108,2
2,Flounders,Squids,1.2790952174833332,3
2,Flounders,StripedBass,1.916837458565,3
2,Flounders,WhitePerch,0.4763925715747572,3
2,Flounders,WinterFlounder,0.968615534401875,2
2,Goosefish,AtlanticHerring,0.05155223574956895,3
2,Goosefish,AtlanticMackerel,0.16167030579867833,3
2,Goosefish,AtlanticTomcod,0,2
2,Goosefish,Benthopelagics,1.3480220879468334e-4,3
2,Goosefish,BlackSeaBass,0.006755517193045233,3
2,Goosefish,Flounders,0.047324613531758195,2
2,Goosefish,Goosefish,0.031639410993947015,3
2,Goosefish,Hakes,0.05688788527247227,3
2,Goosefish,MiscellaneousDemersals,0.025151721316849916,3
2,Goosefish,Scup,0.004352878610117749,3
2,Goosefish,ShallowDemersal,0.23641270476948634,3
2,Goosefish,SkateRays,0.00112529440125,2
2,Goosefish,SpinyDogfish,0.00540597608265,2
2,Goosefish,Squids,0.8094917206819917,3
2,Goosefish,StripedBass,0.014278801589567654,3
2,Goosefish,WhitePerch,0,3
2,Goosefish,WinterFlounder,0.2740792131281295,2
2,Hakes,AtlanticHerring,0.07596815123735066,3
2,Hakes,AtlanticMackerel,0.2879378850316667,3
2,Hakes,AtlanticTomcod,0,2
2,Hakes,Benthopelagics,0.002599351243987,3
2,Hakes,BlackSeaBass,0.19532618180683858,3
2,Hakes,Flounders,0.898415669942825,2
2,Hakes,Goosefish,0.5425729289219758,3
2,Hakes,Hakes,0.48812013269843096,3
2,Hakes,MiscellaneousDemersals,0.11503183265638935,3
2,Hakes,Scup,0.12837626870337426,3
2,Hakes,ShallowDemersal,0.345778439196,3
2,Hakes,SkateRays,0.37427182047,2
2,Hakes,SpinyDogfish,0.45982569459353995,2
2,Hakes,Squids,0.8861718938388916,3
2,Hakes,StripedBass,0.6731006745395224,3
